CustomerID,Churn Probability
8812-ZRHFP,0.035
3648-GZPHF,0.035
6465-GSRCL,0.035
7322-OCWHC,0.035
5375-XLDOF,0.035
3082-WQRVY,0.035
6980-CDGFC,0.035
6723-CEGQI,0.035
8780-YRMTT,0.035
9286-BHDQG,0.035
0017-DINOC,0.035
4849-PYRLQ,0.035
9154-QDGTH,0.035
1042-HFUCW,0.035
8398-TBIYD,0.035
4378-MYPGO,0.035
7641-TQFHN,0.035
3512-IZIKN,0.035
5197-PYEPU,0.035
2830-LEWOA,0.035
9522-ZSINC,0.035
4377-VDHYI,0.035
7605-BDWDC,0.035
7105-BENQF,0.034
0052-YNYOT,0.034
6122-EFVKN,0.034
7639-LIAYI,0.034
1043-YCUTE,0.034
6176-YJWAS,0.034
0516-VRYBW,0.034
5110-CHOPY,0.034
8338-QIUNR,0.034
7572-KPVKK,0.034
8106-GWQOK,0.034
5602-BVFMK,0.034
9442-JTWDL,0.034
4676-WLUHT,0.034
5862-BRIXZ,0.034
2519-TWKFS,0.034
8573-JGCZW,0.034
7817-OMJNA,0.034
4816-OKWNX,0.034
4129-LYCOI,0.034
9027-TMATR,0.034
8076-FEZKJ,0.034
2192-OZITF,0.034
8221-HVAYI,0.034
3308-JSGML,0.034
0305-SQECB,0.034
3712-PKXZA,0.033
7758-UJWYS,0.033
1206-EHBDD,0.033
8417-GSODA,0.033
7951-QKZPL,0.033
7472-EQOAV,0.033
8242-PDSGJ,0.033
2773-MADBQ,0.033
1297-VQDRP,0.033
4393-GEADV,0.033
1221-GHZEP,0.033
8084-OIVBS,0.033
3230-IUALN,0.033
0788-DXBFY,0.033
7564-GHCVB,0.033
0530-IJVDB,0.033
9674-EHPPG,0.033
3795-CAWEX,0.033
7021-XSNYE,0.033
5993-BQHEA,0.033
1813-JYWTO,0.033
7649-PHJVR,0.033
5642-MHDQT,0.033
2292-XQWSV,0.033
5014-WUQMG,0.033
0848-SOMKO,0.033
6719-FGEDO,0.033
3779-OSWCF,0.032
1729-VLAZJ,0.032
6840-RESVB,0.032
9931-DCEZH,0.032
5062-CJJKH,0.032
6974-DAFLI,0.032
9620-QJREV,0.032
2197-OMWGI,0.032
4024-CSNBY,0.032
9705-ZJBCG,0.032
4992-LTJNE,0.032
0327-WFZSY,0.032
4664-NJCMS,0.032
6419-ZTTLE,0.032
9229-RQABD,0.032
0298-XACET,0.032
1121-QSIVB,0.032
6586-MYGKD,0.032
2907-ILJBN,0.032
1150-FTQGN,0.032
5318-YKDPV,0.031
0916-KNFAJ,0.031
4056-QHXHZ,0.031
2724-FJDYW,0.031
5553-AOINX,0.031
6177-PEVRA,0.031
0572-ZJKLT,0.031
7688-AWMDX,0.031
2954-PIBKO,0.031
9359-JANWS,0.031
9451-WLYRI,0.031
8707-HOEDG,0.031
7182-OVLBJ,0.031
2706-QZIHY,0.031
4837-PZTIC,0.031
8069-RHUXK,0.031
3396-DKDEL,0.031
7524-VRLPL,0.031
3452-FLHYD,0.031
3870-SPZSI,0.031
3908-MKIMJ,0.031
8884-MRNSU,0.03
5198-HQAEN,0.03
4654-ULTTN,0.03
0019-GFNTW,0.03
2272-JKMSI,0.03
9805-FILKB,0.03
2931-XIQBR,0.03
9194-GFVOI,0.03
2592-HODOV,0.03
1017-FBQMM,0.03
2690-DVRVK,0.03
2530-FMFXO,0.03
4378-BZYFP,0.03
9150-KPBJQ,0.03
7633-MVPUY,0.03
6695-FRVEC,0.03
0562-KBDVM,0.03
9560-BBZXK,0.03
5336-UFNZP,0.03
8430-TWCBX,0.03
1178-PZGAB,0.03
3813-DHBBB,0.03
9871-ELEYA,0.03
9602-WCXPI,0.03
3275-RHRNE,0.03
0956-SYCWG,0.03
4636-OLWOE,0.03
2649-HWLYB,0.03
4994-OBRSZ,0.03
8819-WFGGJ,0.03
3891-NLXJB,0.03
7196-LIWRH,0.03
5846-NEQVZ,0.03
9742-XOKTS,0.03
5149-QYTTU,0.03
0621-TSSMU,0.03
6746-WAUWT,0.03
6064-ZATLR,0.03
3566-CAAYU,0.03
6288-CHQJB,0.029
5641-DMBFJ,0.029
9844-FELAJ,0.029
1194-BHJYC,0.029
4311-QTTAI,0.029
3022-BEXHZ,0.029
1536-YHDOE,0.029
3612-YUNGG,0.029
7602-MVRMB,0.029
4851-BQDNX,0.029
5315-CKEQK,0.029
5174-ITUMV,0.029
0048-PIHNL,0.029
6248-TKCQV,0.029
0661-KQHNK,0.029
9297-FVVDH,0.029
8197-BFWVU,0.029
6981-TDRFT,0.029
4937-QPZPO,0.029
2192-CKRLV,0.029
1135-HIORI,0.029
9625-QNLUX,0.029
9447-YPTBX,0.029
4616-EWBNJ,0.028
9621-OUPYD,0.028
4359-INNWN,0.028
9705-IOVQQ,0.028
3363-DTIVD,0.028
0129-QMPDR,0.028
1813-JLKWR,0.028
7297-DVYGA,0.028
7279-NMVJC,0.028
6994-FGRHH,0.028
6574-MCOEH,0.028
2877-VDUER,0.028
4355-HBJHH,0.028
6617-WLBQC,0.028
3407-JMJQQ,0.028
8845-LWKGE,0.028
0980-FEXWF,0.028
2790-XUYMV,0.028
8561-NMTBD,0.028
6463-MVYRY,0.028
5546-QUERU,0.028
3902-MIVLE,0.028
8169-SAEJD,0.028
5129-HHMZC,0.028
1063-DHQJF,0.028
4933-IKULF,0.028
8565-WUXZU,0.028
0945-TSONX,0.028
4163-HFTUK,0.028
2233-TXSIU,0.028
0829-DDVLK,0.028
6050-IJRHS,0.028
6374-NTQLP,0.028
4616-ULAOA,0.028
3557-HTYWR,0.028
9938-TKDGL,0.028
5811-IWXYM,0.028
1535-VTJOQ,0.027
2056-EVGZL,0.027
8901-UPRHR,0.027
7706-YLMQA,0.027
4700-UBQMV,0.027
7129-AZJDE,0.027
2205-LPVGL,0.027
0674-GCDXG,0.027
7636-PEPNS,0.027
2017-CCBLH,0.027
6556-DBKZF,0.027
0743-HRVFF,0.027
8216-AZUUZ,0.027
9068-VPWQQ,0.027
3079-BCHLN,0.027
1266-NZYUI,0.027
7762-ONLJY,0.027
8746-BFOAJ,0.027
0536-ESJEP,0.027
6837-HAEVO,0.027
5472-CVMDX,0.027
2387-KDZQY,0.027
6119-SPUDB,0.027
2933-XEUJM,0.027
7233-PAHHL,0.027
8433-WPJTV,0.027
5762-TJXGK,0.027
1015-JPFYW,0.026
4291-YZODP,0.026
6223-DHJGV,0.026
1389-WNUIB,0.026
9677-AVKED,0.026
6421-SZVEM,0.026
3957-SQXML,0.026
0895-LNKRC,0.026
8050-DVOJX,0.026
0436-TWFFZ,0.026
6434-TTGJP,0.026
5227-JSCFE,0.026
2252-NKNSI,0.026
8205-VSLRB,0.026
1053-MXTTK,0.026
3594-BDSOA,0.026
8859-YSTWS,0.026
7054-DMVAS,0.026
9993-LHIEB,0.026
8213-TAZPM,0.026
6188-UXBBR,0.026
7359-SSBJK,0.026
9746-UGFAC,0.026
6518-KZXCB,0.026
4713-ZBURT,0.026
2812-REYAT,0.026
6161-ERDGD,0.026
8191-XWSZG,0.025
0732-OCQOC,0.025
7963-SHNDT,0.025
9170-ARBTB,0.025
9138-EFSMO,0.025
9639-BUJXT,0.025
4980-URKXC,0.025
1930-QPBVZ,0.025
7554-NEWDD,0.025
7349-ALMUX,0.025
5924-SNGKP,0.025
0422-OHQHQ,0.025
6729-FZWSY,0.025
8241-JUIQO,0.025
4012-YCFAI,0.025
4568-KNYWR,0.025
1452-UZOSF,0.025
3546-GHEAE,0.025
9795-NREXC,0.025
5684-FJVYR,0.025
1023-BQXZE,0.025
7570-WELNY,0.025
9758-MFWGD,0.025
1074-WVEVG,0.025
1094-BKOSX,0.025
0197-PNKNK,0.025
9534-NSXEM,0.025
1429-UYJSV,0.025
4135-FRWKJ,0.025
6519-ZHPXP,0.025
2599-CIPQE,0.025
0401-WDBXM,0.025
2167-FQSTQ,0.025
9470-RTWDV,0.025
9091-WTUUY,0.025
2451-YMUXS,0.025
1298-PHBTI,0.025
6925-BAYGL,0.025
6508-NJYRO,0.025
5269-NRGDP,0.025
7622-FWGEW,0.025
9565-FLVCG,0.025
5668-MEISB,0.025
1492-KGETH,0.024
2589-AYCRP,0.024
9739-JLPQJ,0.024
9711-FJTBX,0.024
8098-TDCBU,0.024
8265-HKSOW,0.024
8961-QDZZJ,0.024
7131-ZQZNK,0.024
3258-ZKPAI,0.024
3301-VKTGC,0.024
4419-UJMUS,0.024
2898-MRKPI,0.024
4178-EGMON,0.024
0526-SXDJP,0.024
7781-EWARA,0.024
7596-ZYWBB,0.024
6061-GWWAV,0.024
1830-GGFNM,0.024
5566-SOEZD,0.024
8007-YYPWD,0.024
7569-NMZYQ,0.024
1488-PBLJN,0.024
9030-QGZNL,0.024
5593-SUAOO,0.024
6778-EICRF,0.024
3810-DVDQQ,0.024
0266-CLZKZ,0.024
7321-ZNSLA,0.024
2000-DHJUY,0.024
8144-DGHXP,0.024
4425-OWHWB,0.024
5446-DKWYW,0.024
2664-XJZNO,0.024
0835-DUUIQ,0.024
4872-JCVCA,0.024
0369-ZGOVK,0.024
7274-CGTOD,0.024
8046-DNVTL,0.024
8760-ZRHKE,0.024
3982-JGSFD,0.024
7244-KXYZN,0.023
5825-XJOCM,0.023
3410-MHHUM,0.023
9372-TXXPS,0.023
3721-CNZHX,0.023
0017-IUDMW,0.023
5995-WWKKG,0.023
7305-ZWMAJ,0.023
0675-NCDYU,0.023
1354-YZFNB,0.023
9766-HGEDE,0.023
9419-IPPBE,0.023
3125-RAHBV,0.023
8316-BBQAY,0.023
4578-PHJYZ,0.023
9499-XPZXM,0.023
2223-GDSHL,0.023
3831-YCPUO,0.023
1470-PSXNM,0.023
5322-TEUJK,0.023
7030-FZTFM,0.023
3726-TBHQT,0.023
6625-IUTTT,0.023
1309-XGFSN,0.023
2030-BTZRO,0.023
5965-GGPRW,0.023
5681-LLOEI,0.023
5039-LZRQT,0.023
7255-SSFBC,0.023
8345-MVDYC,0.023
5505-OVWQW,0.023
5702-KVQRD,0.023
6691-CCIHA,0.023
1301-LOPVR,0.023
1402-PTHGN,0.023
9258-CNWAC,0.023
5312-IRCFR,0.023
3239-TPHPZ,0.023
0960-HUWBM,0.023
9530-GRMJG,0.023
8608-OZTLB,0.023
1032-MAELW,0.023
9675-ICXCT,0.023
4526-EXKKN,0.023
3131-NWVFJ,0.023
9732-OUYRN,0.023
3552-CTCYF,0.023
9127-FHJBZ,0.022
0455-ENTCR,0.022
6559-RAKOZ,0.022
5376-PCKNB,0.022
8606-CIQUL,0.022
2226-ICFDO,0.022
6007-TCTST,0.022
4188-PCPIG,0.022
8207-DMRVL,0.022
7560-QRBXH,0.022
1320-GVNHT,0.022
2788-CJQAQ,0.022
6418-PIQSP,0.022
9802-CAQUT,0.022
0661-KBKPA,0.022
9715-SBVSU,0.022
2040-XBAVJ,0.022
1414-YADCW,0.022
3892-NXAZG,0.022
3520-FJGCV,0.022
1345-ZUKID,0.022
8515-OCTJS,0.022
3026-ATZYV,0.022
2193-SFWQW,0.022
4893-GYUJU,0.022
5918-VUKWP,0.022
5317-FLPJF,0.022
1352-HNSAW,0.022
8015-IHCGW,0.022
0862-PRCBS,0.022
3580-HYCSP,0.022
8884-FEEWR,0.022
0307-BCOPK,0.022
0218-QNVAS,0.022
6937-GCDGQ,0.022
6859-QNXIQ,0.022
3166-PNEOF,0.022
0048-LUMLS,0.022
0266-GMEAO,0.022
9548-LIGTA,0.022
7813-TKCVO,0.022
7446-SFAOA,0.022
4950-HKQTE,0.022
7137-NAXML,0.022
8465-SBRXP,0.022
4184-VODJZ,0.022
0253-ZTEOB,0.022
1930-BZLHI,0.021
8999-YPYBV,0.021
9715-WZCLW,0.021
6100-FJZDG,0.021
7197-VOJMM,0.021
4342-HFXWS,0.021
2405-LBMUW,0.021
5312-TSZVC,0.021
1459-QNFQT,0.021
5975-BAICR,0.021
8388-DMKAE,0.021
7722-VJRQD,0.021
6736-DHUQI,0.021
0428-AXXLJ,0.021
4086-ATNFV,0.021
3572-UUHRS,0.021
9755-JHNMN,0.021
9795-SHUHB,0.021
4940-KHCWD,0.021
8859-AXJZP,0.021
8039-EQPIM,0.021
7401-JIXNM,0.021
0383-CLDDA,0.021
9867-JCZSP,0.021
9830-ECLEN,0.021
9174-IHETN,0.021
8763-KIAFH,0.021
1431-AIDJQ,0.021
5204-HMGYF,0.021
7609-YBPXG,0.021
3556-BVQGL,0.021
8661-BOYNW,0.021
5073-RZGBK,0.02
2682-KEVRP,0.02
2904-GGUAZ,0.02
5044-XDPYX,0.02
0221-NAUXK,0.02
2137-DQMEV,0.02
9086-YJYXS,0.02
3569-VLDHH,0.02
0020-JDNXP,0.02
3021-VLNRJ,0.02
6103-LIANB,0.02
8512-WIWYV,0.02
7471-MQPOS,0.02
0336-KXKFK,0.02
9958-MEKUC,0.02
9746-YKGXB,0.02
3243-ZHOHY,0.02
7799-LGRDP,0.02
3284-SVCRO,0.02
9531-NSBMR,0.02
9777-IQHWP,0.02
9847-HNVGP,0.02
5494-WOZRZ,0.02
8200-LGKSR,0.02
0754-EEBDC,0.02
5982-PSMKW,0.02
8327-WKMIE,0.02
3441-CGZJH,0.02
2984-TBYKU,0.02
4723-BEGSG,0.02
7609-NRNCA,0.02
8125-QPFJD,0.02
2176-OSJUV,0.02
3392-EHMNK,0.02
3178-CIFOT,0.02
7765-LWVVH,0.02
5148-ORICT,0.02
1335-MXCSE,0.02
2580-ATZSQ,0.02
9489-DEDVP,0.02
9110-HSGTV,0.02
2516-XSJKX,0.019
9500-IWPXQ,0.019
6481-LXPWL,0.019
0234-TEVTT,0.019
5208-FVQKB,0.019
6087-YPWHO,0.019
7711-YIJWC,0.019
1131-SUEKT,0.019
7508-KBIMB,0.019
1699-UOTXU,0.019
5126-RCXYW,0.019
6348-SNFUS,0.019
1837-YQUCE,0.019
9702-AIUJO,0.019
4000-VGMQP,0.019
4227-OJHAL,0.019
5135-RDDQL,0.019
4254-QPEDE,0.019
1642-HMARX,0.019
4213-HKBJO,0.019
6407-GSJNL,0.019
5306-BVTKJ,0.019
9347-AERRL,0.019
6368-TZZDT,0.019
2234-XADUH,0.019
2162-FRZAA,0.019
7369-TRPFD,0.018
9140-CZQZZ,0.018
5781-RFZRP,0.018
6229-UOLQL,0.018
0967-BMLBD,0.018
5887-IKKYO,0.018
4632-XJMEX,0.018
3850-OKINF,0.018
1265-ZFOSD,0.018
3967-KXAPS,0.018
8639-NHQEI,0.018
0042-JVWOJ,0.018
0056-EPFBG,0.018
9617-UDPEU,0.018
6447-EGDIV,0.018
8631-NBHFZ,0.018
4092-OFQZS,0.018
4709-LKHYG,0.018
6933-VLYFX,0.018
8990-YOZLV,0.018
1093-YSWCA,0.018
7503-MIOGA,0.018
4877-TSOFF,0.018
1686-STUHN,0.018
3521-HTQTV,0.018
6292-TOSSS,0.018
7109-CQYUZ,0.018
5840-NVDCG,0.018
2863-IMQDR,0.018
1964-SVLEA,0.018
5917-RYRMG,0.018
8670-MEFCP,0.018
6614-YOLAC,0.018
3398-GCPMU,0.018
2541-YGPKE,0.018
6203-HBZPA,0.018
8597-CTXVJ,0.017
6047-SUHPR,0.017
8821-KVZKQ,0.017
7061-OVMIM,0.017
3280-NMUVX,0.017
1568-LJSZU,0.017
2122-SZZZD,0.017
8146-QQKZH,0.017
3082-YVEKW,0.017
4114-QMKVN,0.017
0277-ORXQS,0.017
6061-PQHMK,0.017
5453-YBTWV,0.017
2296-DKZFP,0.017
1834-ABKHQ,0.017
7560-QJAVJ,0.017
8690-UPCZI,0.017
0219-QAERP,0.017
6563-VRERX,0.017
0343-QLUZP,0.017
6244-BESBM,0.017
5614-DNZCE,0.017
1293-HHSHJ,0.017
4295-YURET,0.017
8050-XGRVL,0.017
2550-AEVRU,0.017
8717-VCTXJ,0.017
5696-CEIQJ,0.017
9995-HOTOH,0.017
0123-CRBRT,0.017
1073-XXCZD,0.017
3704-IEAXF,0.017
3638-VBZTA,0.017
8510-BBWMU,0.017
3785-KTYSH,0.017
8414-OOEEL,0.017
6332-FBZRI,0.017
6479-OAUSD,0.017
3938-YFPXD,0.017
5986-WWXDV,0.017
3523-BRGUW,0.017
5473-KHBPS,0.017
8234-GSZYK,0.016
9778-OGKQZ,0.016
6598-KELSS,0.016
7103-ZGVNT,0.016
7921-BEPCI,0.016
2234-EOFPT,0.016
2274-XUATA,0.016
1568-BEKZM,0.016
0654-PQKDW,0.016
4521-WFJAI,0.016
7860-KSUGX,0.016
1573-LGXBA,0.016
3571-DPYUH,0.016
2749-CTKAJ,0.016
1303-SRDOK,0.016
1934-MKPXS,0.016
6967-PEJLL,0.016
2335-GSODA,0.016
5456-ITGIC,0.016
3084-DOWLE,0.016
8374-UULRV,0.016
4102-HLENU,0.016
3133-PZNSR,0.016
1929-ZCBHE,0.016
1534-OULXE,0.016
1790-NESIO,0.016
7579-KKLOE,0.016
8204-YJCLA,0.016
6265-SXWBU,0.016
2077-DDHJK,0.016
1716-LSAMB,0.016
8218-FFJDS,0.016
7153-CHRBV,0.016
0230-WEQUW,0.016
8626-PTQGE,0.016
7771-CFQRQ,0.016
3283-WCWXT,0.016
6522-OIQSX,0.016
8590-YFFQO,0.016
2829-HYVZP,0.016
4334-HOWRP,0.016
0771-CHWSK,0.016
9495-REDIY,0.016
1599-MMYRQ,0.016
3717-FDJFU,0.016
5803-NQJZO,0.016
5906-DVAPM,0.016
8336-TAVKX,0.016
1682-VCOIO,0.016
9978-HYCIN,0.016
3315-IKYZQ,0.016
3778-FOAQW,0.016
2176-LVPNX,0.016
1177-XZBJL,0.016
0679-TDGAK,0.016
8969-PRHFK,0.015
6064-PUPMC,0.015
2150-OEGBV,0.015
9509-MPYOD,0.015
1133-KXCGE,0.015
8314-HTWVE,0.015
4750-UKWJK,0.015
5647-URDKA,0.015
5196-WPYOW,0.015
4795-UXVCJ,0.015
3259-QMXUN,0.015
7432-FFVAR,0.015
4737-AQCPU,0.015
2229-DPMBI,0.015
8659-IOOPU,0.015
0420-TXVSG,0.015
7527-QNRUS,0.015
8148-WOCMK,0.015
3720-DBRWL,0.015
2277-AXSDC,0.015
6164-HAQTX,0.015
3200-MNQTF,0.015
7973-DZRKH,0.015
0191-EQUUH,0.015
8328-SKJNO,0.015
6823-SIDFQ,0.015
6080-LNESI,0.015
8499-BRXTD,0.015
6963-EZQEE,0.015
6016-NXBNJ,0.015
6427-FEFIG,0.015
8619-IJNDK,0.015
7337-CINUD,0.015
6418-HNFED,0.015
4782-OSFXZ,0.015
7710-JSYOA,0.015
2725-IWWBA,0.015
7975-JMZNT,0.015
2606-PKWJB,0.015
2990-IAJSV,0.015
5847-MXBEO,0.014
7328-OWMOM,0.014
9028-LIHRP,0.014
6950-TWMYB,0.014
6169-PGNCD,0.014
3372-CDXFJ,0.014
8039-ACLPL,0.014
0559-CKHUS,0.014
4032-RMHCI,0.014
6166-YIPFO,0.014
2253-KPMNB,0.014
9483-GCPWE,0.014
9055-MOJJJ,0.014
2587-YNLES,0.014
3146-MSEGF,0.014
8612-GXIDD,0.014
8510-TMWYB,0.014
9581-GVBXT,0.014
7781-HVGMK,0.014
4451-RWASJ,0.014
3219-JQRSL,0.014
6463-HHXJR,0.014
0567-XRHCU,0.014
2027-DNKIV,0.014
1084-MNSMJ,0.014
3950-VPYJB,0.014
0795-LAFGP,0.014
6848-YLDFR,0.014
5176-OLSKT,0.014
5498-IBWPI,0.013
9640-ZSLDC,0.013
0224-NIJLP,0.013
6693-DJWTY,0.013
0336-PIKEI,0.013
5474-LAMUQ,0.013
3108-PCCGG,0.013
5214-CHIWJ,0.013
4293-ETKAP,0.013
6437-UDQJM,0.013
0229-LFJAF,0.013
4537-CIBHB,0.013
7607-QKKTJ,0.013
0263-FJTQO,0.013
6698-OXETB,0.013
6258-PVZWJ,0.013
4355-CVPVS,0.013
5915-ANOEI,0.013
5876-QMYLD,0.013
9824-QCJPK,0.013
1245-HARPS,0.013
5397-NSKQG,0.013
6867-ACCZI,0.013
9919-FZDED,0.013
5914-GXMDA,0.013
9073-ZZIAY,0.013
2868-LLSKM,0.013
7971-HLVXI,0.013
2256-YLYLP,0.013
1872-EBWSC,0.013
3230-JCNZS,0.013
2703-AMTUL,0.013
6096-EGVTU,0.013
6741-QRLUP,0.013
8165-CBKXO,0.013
0909-SELIE,0.013
1814-WFGVS,0.013
8259-DZLIZ,0.013
7599-NTMDP,0.013
3719-TDVQB,0.013
3533-UVMOM,0.013
8908-SLFCJ,0.013
7996-BPXHY,0.013
1439-LCGVL,0.013
3745-HRPHI,0.013
6898-RBTLU,0.013
0839-JTCUD,0.013
4194-FJARJ,0.013
6082-OQFBA,0.013
6384-VMJHP,0.013
5199-FPUSP,0.013
3549-ZTMNH,0.013
0885-HMGPY,0.013
1755-FZQEC,0.013
9867-XOBQA,0.013
2320-TZRRH,0.012
6670-MFRPK,0.012
7037-MTYVW,0.012
1096-ADRUX,0.012
4423-JWZJN,0.012
2005-DWQZJ,0.012
4884-LEVMQ,0.012
0757-WCUUZ,0.012
2088-IEBAU,0.012
7696-AMHOD,0.012
5993-JSUWV,0.012
5995-LFTLE,0.012
4671-VJLCL,0.012
9220-CXRSC,0.012
5130-YPIRV,0.012
0254-WWRKD,0.012
2661-GKBTK,0.012
7730-CLDSV,0.012
0020-INWCK,0.012
2977-CEBSX,0.012
4891-NLUBA,0.012
1970-KKFWL,0.012
5197-YPYBZ,0.012
6614-YWYSC,0.012
1328-EUZHC,0.012
0244-LGNFY,0.012
6754-WKSHP,0.012
1227-UDMZR,0.012
2560-QTSBS,0.012
5996-EBTKM,0.012
9648-BCHKM,0.012
8232-CTLKO,0.012
8413-YNHNV,0.012
5469-NUJUR,0.012
8882-TLVRW,0.012
4057-FKCZK,0.012
1951-IEYXM,0.012
3795-GWTRD,0.012
7665-NKLAV,0.012
7649-SIJJF,0.012
3423-HHXAO,0.012
9242-TKFSV,0.012
5795-BKOYE,0.012
9297-EONCV,0.012
9798-OPFEM,0.011
3985-HOYPM,0.011
1187-WILMM,0.011
2143-LJULT,0.011
6916-HIJSE,0.011
7408-OFWXJ,0.011
5377-NDTOU,0.011
8873-TMKGR,0.011
5380-XPJNZ,0.011
7601-DHFWZ,0.011
1998-VHJHK,0.011
4573-JKNAE,0.011
7277-KAMWT,0.011
5214-NLTIT,0.011
7996-MHXLW,0.011
2251-PYLPB,0.011
1734-ZMNTZ,0.011
1775-KWJKQ,0.011
5605-XNWEN,0.011
1971-DTCZB,0.011
9108-EQPNQ,0.011
2330-PQGDQ,0.011
9481-WHGWY,0.011
1333-PBMXB,0.011
2452-MRMZF,0.011
3078-ZKNTS,0.011
8097-OMULG,0.011
7340-KEFQE,0.011
5871-DGTXZ,0.011
2428-HYUNX,0.011
6013-BHCAW,0.011
3948-KXDUF,0.011
5275-PMFUT,0.011
0739-UUAJR,0.011
7452-FOLON,0.011
9541-ZPSEA,0.011
6584-VQMYT,0.011
5158-RIVOP,0.011
9548-ZMVTX,0.011
1832-PEUTS,0.011
4079-WWQQQ,0.011
6048-NJXHX,0.011
8022-BECSI,0.011
3727-OVPRY,0.011
7190-XHTWJ,0.011
4323-ELYYB,0.011
3724-BSCVH,0.011
7469-LKBCI,0.011
3458-IDMFK,0.011
6115-ZTBFQ,0.011
0902-RFHOF,0.011
4452-ROHMO,0.01
9424-CMPOG,0.01
4139-DETXS,0.01
9065-ZCPQX,0.01
5248-KWLAR,0.01
8404-VIOMB,0.01
8883-ANODQ,0.01
6010-DDPPW,0.01
1080-BWSYE,0.01
4458-KVRBJ,0.01
9953-ZMKSM,0.01
3486-NPGST,0.01
5879-HMFFH,0.01
6901-GOGZG,0.01
5930-GBIWP,0.01
7026-YMSBE,0.01
8100-PNJMH,0.01
9661-JALZV,0.01
5067-WJEUN,0.01
5063-IUOKK,0.01
5320-BRKGK,0.01
4707-YNOQA,0.01
2400-XIWIO,0.01
0486-LGCCH,0.01
5788-YPOEG,0.01
5495-GPSRW,0.01
3148-AOIQT,0.01
7898-PDWQE,0.01
5003-OKNNK,0.01
5666-MBJPT,0.01
0973-KYVNF,0.01
5321-NTRKC,0.01
0318-ZOPWS,0.01
2138-VFAPZ,0.01
5699-BNCAS,0.01
5334-AFQJB,0.01
1619-YWUBB,0.01
5014-GSOUQ,0.01
6370-ZVHDV,0.01
1926-QUZNN,0.01
2995-YWTCD,0.01
3721-WKIIL,0.01
9087-EYCPR,0.01
3662-FXJFO,0.01
4716-MRVEN,0.01
5338-YHWYT,0.01
8645-KOMJQ,0.01
4302-ZYFEL,0.01
2535-PBCGC,0.01
8295-KMENE,0.01
1904-WAJAA,0.01
7596-IIWYC,0.01
9668-PUGNU,0.01
5201-CBWYG,0.01
3352-RICWQ,0.01
4915-BFSXL,0.01
9227-UAQFT,0.009
6609-MXJHJ,0.009
0361-HJRDX,0.009
1599-EAHXY,0.009
0379-DJQHR,0.009
1085-LDWAM,0.009
0301-KOBTQ,0.009
1506-YJTYT,0.009
0164-XAIRP,0.009
2796-NNUFI,0.009
1272-ILHFG,0.009
4291-TPNFG,0.009
0562-FGDCR,0.009
5696-EXCYS,0.009
9225-BZLNZ,0.009
1982-FEBTD,0.009
2333-KWEWW,0.009
7998-WNZEM,0.009
6917-FIJHC,0.009
4685-TFLLS,0.009
3266-FTKHB,0.009
2211-RMNHO,0.009
7009-PCARS,0.009
1897-RCFUM,0.009
1494-EJZDW,0.009
0459-SPZHJ,0.009
4006-HKYHO,0.009
5485-ITNPC,0.009
8395-ETZKQ,0.009
0859-YGKFW,0.009
7815-PDTHL,0.009
2882-WDTBA,0.009
5583-EJXRD,0.009
9769-TSBZE,0.009
6546-OPBBH,0.009
7508-DQAKK,0.009
0269-XFESX,0.009
1116-FRYVH,0.009
0804-YGEQV,0.009
0442-TDYUO,0.009
9135-MGVPY,0.009
3027-YNWZU,0.009
7639-OPLNG,0.008
4883-KCPZJ,0.008
1676-MQAOA,0.008
9548-LERKT,0.008
5248-YGIJN,0.008
5766-FTRTS,0.008
9717-IOAAF,0.008
1088-AUUZZ,0.008
3429-IFLEM,0.008
4299-OPXEJ,0.008
5707-ZMDJP,0.008
4335-BSMJS,0.008
5442-PPTJY,0.008
7399-QHBJS,0.008
4018-PPNDW,0.008
3913-RDSJZ,0.008
1241-EZFMJ,0.008
9178-JHUVJ,0.008
4701-LKOZD,0.008
4774-HHGGS,0.008
7872-BAAZR,0.008
1087-GRUYI,0.008
2351-BKRZW,0.008
8606-OEGQZ,0.008
4967-WPNCF,0.008
7205-BAIAD,0.008
9845-QOMAD,0.008
3470-OBUET,0.008
0827-ITJPH,0.008
2961-VNFKL,0.008
2072-ZVJJX,0.008
1635-NZATJ,0.008
1209-VFFOC,0.008
0374-FIUCA,0.008
1240-HCBOH,0.008
9453-PATOS,0.008
6762-QVYJO,0.008
9888-ZCUMM,0.008
0936-NQLJU,0.008
8174-LNWMW,0.008
7552-KEYGT,0.008
6051-PTVNS,0.008
5176-LMJXE,0.008
6828-HMKWP,0.008
3884-UEBXB,0.008
2987-BJXIK,0.008
2235-EZAIK,0.008
2160-GPFXD,0.008
5751-USDBL,0.008
0064-SUDOG,0.008
3525-DVKFN,0.008
2824-DXNKN,0.008
5736-YEJAX,0.008
4176-RELJR,0.008
5057-RKGLH,0.008
8207-VVMYB,0.008
5680-LQOGP,0.007
1722-LDZJS,0.007
3836-FZSDJ,0.007
9153-BTBVV,0.007
1027-LKKQQ,0.007
6656-GULJQ,0.007
5266-PFRQK,0.007
7169-YWAMK,0.007
5542-NKVRU,0.007
2696-RZVZW,0.007
4827-DPADN,0.007
8908-NMQTX,0.007
3889-VWBID,0.007
4644-OBGFZ,0.007
8774-GSBUN,0.007
2194-IIQOF,0.007
3262-EIDHV,0.007
5296-PSYVW,0.007
5696-JVVQY,0.007
